id,loan_status,aproval_prob
79931,0,0.1706
79932,0,0.2003
79933,0,0.0918
79934,0,0.2411
79935,0,0.0795
79936,0,0.0102
79937,0,0.0203
79938,1,0.9798
79939,1,0.9635
79940,0,0.2871
79941,0,0.0317
79942,0,0.0308
79943,0,0.0173
79944,1,0.9541
79945,0,0.0034
79946,0,0.0359
79947,0,0.0821
79948,0,0.0217
79949,0,0.0068
79950,0,0.0015
79951,0,0.0035
79952,0,0.0122
79953,0,0.0187
79954,0,0.0758
79955,0,0.0018
79956,0,0.0686
79957,0,0.0041
79958,0,0.0157
79959,0,0.0301
79960,0,0.0064
79961,0,0.0315
79962,0,0.0573
79963,0,0.0037
79964,0,0.0077
79965,0,0.1718
79966,0,0.0808
79967,0,0.0405
79968,0,0.02
79969,0,0.0154
79970,0,0.0056
79971,0,0.0074
79972,0,0.1566
79973,0,0.1206
79974,0,0.0068
79975,0,0.047
79976,0,0.0111
79977,0,0.0199
79978,0,0.0195
79979,0,0.0121
79980,1,0.752
79981,0,0.0106
79982,0,0.002
79983,0,0.0104
79984,0,0.0264
79985,0,0.0086
79986,0,0.0036
79987,0,0.0278
79988,0,0.0847
79989,0,0.1731
79990,0,0.0187
79991,0,0.3348
79992,0,0.0095
79993,0,0.0294
79994,0,0.0146
79995,0,0.0206
79996,0,0.082
79997,0,0.0101
79998,0,0.1335
79999,0,0.007
80000,0,0.0056
80001,0,0.0064
80002,1,0.8091
80003,0,0.0104
80004,0,0.0587
80005,0,0.0134
80006,1,0.9761
80007,0,0.0099
80008,0,0.0355
80009,0,0.1059
80010,0,0.0048
80011,0,0.0015
80012,0,0.0637
80013,0,0.0127
80014,0,0.0122
80015,0,0.0611
80016,0,0.3146
80017,0,0.005
80018,0,0.0163
80019,0,0.0315
80020,0,0.0575
80021,0,0.0441
80022,0,0.0527
80023,0,0.053
80024,0,0.0073
80025,1,0.6991
80026,0,0.1657
80027,0,0.0376
80028,0,0.0236
80029,0,0.0026
80030,0,0.0798
80031,0,0.0015
80032,0,0.0309
80033,0,0.0115
80034,0,0.0096
80035,0,0.019
80036,0,0.0201
80037,0,0.0134
80038,0,0.0092
80039,0,0.0522
80040,0,0.0377
80041,0,0.0153
80042,0,0.0185
80043,0,0.0287
80044,0,0.0482
80045,0,0.0055
80046,0,0.1174
80047,0,0.0827
80048,0,0.0059
80049,0,0.0191
80050,0,0.0017
80051,1,0.931
80052,0,0.0411
80053,0,0.0758
80054,0,0.0218
80055,1,0.9736
80056,1,0.8482
80057,0,0.2157
80058,0,0.0169
80059,0,0.0032
80060,0,0.0356
80061,0,0.0405
80062,0,0.0202
80063,0,0.0395
80064,1,0.9841
80065,0,0.1825
80066,0,0.1257
80067,0,0.0176
80068,0,0.3246
80069,1,0.9554
80070,0,0.0109
80071,0,0.0261
80072,1,0.9282
80073,1,0.9474
80074,0,0.132
80075,0,0.0227
80076,0,0.0118
80077,0,0.241
80078,0,0.0078
80079,0,0.0033
80080,0,0.1243
80081,0,0.0711
80082,0,0.2814
80083,0,0.007
80084,0,0.0214
80085,0,0.0016
80086,0,0.2669
80087,0,0.0079
80088,1,0.9377
80089,0,0.0154
80090,0,0.005
80091,0,0.0476
80092,0,0.0512
80093,0,0.0602
80094,0,0.0652
80095,0,0.1785
80096,0,0.0094
80097,1,0.9215
80098,0,0.018
80099,0,0.0731
80100,0,0.0393
80101,0,0.0124
80102,1,0.9654
80103,0,0.1382
80104,0,0.0285
80105,0,0.0204
80106,0,0.0139
80107,0,0.007
80108,0,0.0057
80109,1,0.9616
80110,0,0.0242
80111,0,0.0913
80112,0,0.0032
80113,0,0.0089
80114,0,0.0319
80115,0,0.0038
80116,0,0.0174
80117,0,0.0405
80118,0,0.0094
80119,0,0.1306
80120,0,0.0009
80121,0,0.0042
80122,0,0.0244
80123,0,0.0006
80124,1,0.9829
80125,0,0.0644
80126,0,0.2984
80127,0,0.0058
80128,1,0.9944
80129,0,0.0126
80130,0,0.0548
80131,1,0.9823
80132,0,0.2129
80133,0,0.0132
80134,0,0.0795
80135,0,0.071
80136,1,0.9697
80137,0,0.1441
80138,0,0.0012
80139,0,0.0306
80140,0,0.0178
80141,0,0.0161
80142,0,0.0161
80143,0,0.0253
80144,0,0.0074
80145,0,0.4346
80146,1,0.8302
80147,1,0.9556
80148,0,0.006
80149,1,0.871
80150,0,0.0251
80151,0,0.0428
80152,1,0.9792
80153,0,0.1021
80154,0,0.0089
80155,0,0.0987
80156,1,0.9537
80157,1,0.9105
80158,0,0.0089
80159,0,0.0036
80160,0,0.02
80161,0,0.0286
80162,0,0.0583
80163,0,0.016
80164,0,0.0348
80165,0,0.2097
80166,0,0.0273
80167,0,0.0994
80168,0,0.2927
80169,0,0.0246
80170,0,0.0122
80171,0,0.0105
80172,0,0.0056
80173,0,0.0042
80174,1,0.9804
80175,0,0.0065
80176,0,0.0121
80177,1,0.8783
80178,0,0.0229
80179,0,0.0172
80180,0,0.0061
80181,1,0.9344
80182,0,0.004
80183,0,0.0145
80184,1,0.8075
80185,0,0.0188
80186,0,0.007
80187,0,0.0168
80188,0,0.0294
80189,0,0.0016
80190,0,0.175
80191,0,0.0168
80192,0,0.0077
80193,0,0.003
80194,0,0.0153
80195,1,0.764
80196,0,0.0016
80197,0,0.0191
80198,0,0.0131
80199,0,0.0119
80200,0,0.0409
80201,0,0.1084
80202,0,0.0072
80203,1,0.9727
80204,0,0.1079
80205,0,0.0797
80206,0,0.0015
80207,0,0.0716
80208,0,0.0166
80209,0,0.0205
80210,0,0.0194
80211,0,0.0205
80212,0,0.0331
80213,0,0.0215
80214,0,0.0384
80215,0,0.015
80216,0,0.0474
80217,0,0.0086
80218,0,0.0096
80219,0,0.0091
80220,0,0.004
80221,0,0.022
80222,0,0.0985
80223,1,0.8748
80224,0,0.0288
80225,0,0.0529
80226,0,0.0904
80227,0,0.0088
80228,0,0.0117
80229,0,0.0373
80230,0,0.0052
80231,1,0.9448
80232,0,0.0332
80233,0,0.0109
80234,0,0.0138
80235,0,0.0462
80236,0,0.0167
80237,0,0.0104
80238,0,0.0574
80239,0,0.0348
80240,0,0.0368
80241,0,0.0143
80242,0,0.0856
80243,0,0.0021
80244,0,0.009
80245,0,0.1121
80246,0,0.02
80247,0,0.0077
80248,0,0.0584
80249,0,0.0013
80250,0,0.1442
80251,0,0.0065
80252,0,0.0306
80253,0,0.0259
80254,0,0.0015
80255,0,0.0419
80256,0,0.0219
80257,0,0.0465
80258,0,0.035
80259,0,0.0113
80260,0,0.0116
80261,0,0.011
80262,0,0.0365
80263,0,0.0556
80264,1,0.9738
80265,0,0.0118
80266,0,0.0571
80267,1,0.9759
80268,0,0.0032
80269,0,0.0094
80270,0,0.024
80271,0,0.0945
80272,0,0.4206
80273,0,0.158
80274,0,0.0284
80275,0,0.0225
80276,1,0.8617
80277,0,0.0098
80278,1,0.5628
80279,0,0.2304
80280,0,0.0682
80281,0,0.065
80282,0,0.0086
80283,0,0.0047
80284,0,0.0271
80285,0,0.0736
80286,1,0.9767
80287,0,0.016
80288,0,0.011
80289,0,0.017
80290,0,0.012
80291,0,0.0085
80292,0,0.0007
80293,0,0.0051
80294,0,0.0156
80295,0,0.0246
80296,0,0.0075
80297,1,0.9854
80298,0,0.0125
80299,0,0.1327
80300,0,0.0216
80301,0,0.0271
80302,0,0.0189
80303,0,0.0889
80304,0,0.0092
80305,0,0.0376
80306,0,0.0438
80307,0,0.0141
80308,0,0.0065
80309,0,0.0035
80310,0,0.0099
80311,0,0.0048
80312,0,0.0145
80313,0,0.0149
80314,0,0.0053
80315,0,0.0673
80316,0,0.0668
80317,0,0.0222
80318,1,0.9676
80319,0,0.0587
80320,0,0.0035
80321,0,0.0327
80322,0,0.0395
80323,0,0.2418
80324,0,0.0127
80325,0,0.0644
80326,0,0.0559
80327,0,0.0075
80328,0,0.1432
80329,0,0.0748
80330,0,0.0413
80331,0,0.0071
80332,0,0.0265
80333,0,0.086
80334,1,0.8631
80335,0,0.0022
80336,0,0.0233
80337,0,0.0043
80338,0,0.0792
80339,0,0.011
80340,0,0.0391
80341,0,0.0087
80342,0,0.0064
80343,0,0.0193
80344,0,0.0362
80345,0,0.1203
80346,1,0.9124
80347,0,0.0137
80348,0,0.0048
80349,0,0.0388
80350,0,0.1552
80351,0,0.0155
80352,0,0.03
80353,0,0.1004
80354,0,0.4462
80355,0,0.0591
80356,0,0.0047
80357,0,0.0291
80358,0,0.209
80359,0,0.0151
80360,0,0.035
80361,0,0.0176
80362,0,0.0048
80363,0,0.0042
80364,0,0.0391
80365,0,0.0046
80366,0,0.044
80367,0,0.0195
80368,0,0.0022
80369,1,0.9591
80370,1,0.977
80371,1,0.693
80372,0,0.0531
80373,0,0.026
80374,0,0.0024
80375,0,0.0038
80376,1,0.9388
80377,0,0.0716
80378,0,0.0173
80379,0,0.0013
80380,0,0.1573
80381,0,0.0293
80382,0,0.102
80383,0,0.1226
80384,0,0.1576
80385,0,0.0239
80386,0,0.0116
80387,0,0.1801
80388,0,0.0124
80389,0,0.0078
80390,0,0.0034
80391,0,0.0094
80392,0,0.1004
80393,0,0.2914
80394,0,0.1298
80395,0,0.0144
80396,0,0.1914
80397,0,0.0167
80398,0,0.0302
80399,0,0.0197
80400,1,0.9673
80401,0,0.0081
80402,0,0.0098
80403,0,0.2079
80404,0,0.0332
80405,0,0.0489
80406,0,0.06
80407,0,0.0146
80408,0,0.1172
80409,0,0.0285
80410,0,0.0056
80411,0,0.1417
80412,0,0.0248
80413,0,0.027
80414,0,0.1196
80415,0,0.001
80416,0,0.0534
80417,0,0.0089
80418,0,0.0192
80419,0,0.0315
80420,0,0.0037
80421,0,0.0051
80422,0,0.0026
80423,0,0.0614
80424,0,0.0289
80425,0,0.0018
80426,0,0.0303
80427,0,0.011
80428,0,0.1078
80429,1,0.862
80430,0,0.0076
80431,1,0.9744
80432,0,0.2163
80433,0,0.007
80434,0,0.0675
80435,0,0.004
80436,0,0.0013
80437,0,0.0285
80438,0,0.0067
80439,0,0.0594
80440,0,0.2335
80441,0,0.0787
80442,0,0.0372
80443,0,0.0108
80444,0,0.0138
80445,0,0.0584
80446,0,0.0253
80447,0,0.0576
80448,0,0.0177
80449,0,0.0218
80450,0,0.0246
80451,0,0.0262
80452,0,0.1035
80453,0,0.1495
80454,0,0.0383
80455,0,0.0373
80456,0,0.0068
80457,0,0.0576
80458,1,0.9825
80459,0,0.0089
80460,0,0.0119
80461,0,0.0577
80462,0,0.0083
80463,0,0.0406
80464,0,0.0024
80465,0,0.0715
80466,0,0.0137
80467,0,0.0162
80468,0,0.0071
80469,0,0.0214
80470,0,0.1818
80471,0,0.0896
80472,0,0.0381
80473,0,0.0049
80474,0,0.0024
80475,0,0.0072
80476,0,0.0045
80477,0,0.019
80478,0,0.0118
80479,0,0.2022
80480,0,0.002
80481,0,0.0097
80482,0,0.4497
80483,0,0.0249
80484,0,0.0019
80485,0,0.0415
80486,0,0.0092
80487,0,0.0259
80488,1,0.9567
80489,0,0.0035
80490,0,0.0623
80491,1,0.9787
80492,0,0.0574
80493,0,0.0175
80494,0,0.0375
80495,1,0.9544
80496,0,0.0095
80497,1,0.9366
80498,0,0.0882
80499,0,0.0884
80500,1,0.9831
80501,0,0.038
80502,0,0.0064
80503,0,0.3711
80504,1,0.9608
80505,1,0.9441
80506,1,0.9436
80507,0,0.027
80508,0,0.0147
80509,0,0.0293
80510,0,0.0186
80511,0,0.023
80512,0,0.0653
80513,0,0.0081
80514,0,0.0096
80515,0,0.1327
80516,0,0.0211
80517,0,0.0178
80518,0,0.0637
80519,0,0.0243
80520,0,0.0724
80521,0,0.006
80522,0,0.0227
80523,0,0.0119
80524,0,0.0063
80525,0,0.004
80526,0,0.0374
80527,0,0.0013
80528,0,0.014
80529,0,0.0136
80530,0,0.0259
80531,0,0.0126
80532,0,0.0247
80533,0,0.0199
80534,0,0.0099
80535,0,0.0024
80536,0,0.075
80537,0,0.01
80538,0,0.0114
80539,0,0.0436
80540,0,0.0759
80541,0,0.0508
80542,0,0.0855
80543,0,0.0133
80544,0,0.0073
80545,0,0.0731
80546,0,0.0139
80547,0,0.0142
80548,0,0.0009
80549,1,0.9475
80550,1,0.9843
80551,0,0.0947
80552,0,0.0736
80553,0,0.0028
80554,0,0.0082
80555,0,0.0013
80556,1,0.9768
80557,0,0.039
80558,0,0.006
80559,1,0.9014
80560,0,0.0134
80561,0,0.0958
80562,0,0.0547
80563,0,0.0563
80564,0,0.0045
80565,0,0.0013
80566,0,0.0415
80567,0,0.0144
80568,0,0.012
80569,0,0.3763
80570,0,0.0322
80571,0,0.0182
80572,0,0.0314
80573,0,0.0724
80574,0,0.0071
80575,0,0.158
80576,0,0.0636
80577,1,0.9879
80578,0,0.0144
80579,0,0.1376
80580,0,0.0062
80581,0,0.0314
80582,0,0.0201
80583,0,0.0102
80584,0,0.0059
80585,0,0.2621
80586,0,0.1548
80587,0,0.0092
80588,0,0.0259
80589,0,0.0876
80590,0,0.021
80591,0,0.0036
80592,0,0.1253
80593,0,0.0095
80594,0,0.0235
80595,0,0.0303
80596,0,0.0313
80597,0,0.1375
80598,0,0.0071
80599,0,0.0161
80600,1,0.9606
80601,0,0.0139
80602,0,0.02
80603,0,0.085
80604,0,0.0318
80605,0,0.0495
80606,0,0.077
80607,0,0.0112
80608,0,0.0108
80609,1,0.9031
80610,0,0.066
80611,0,0.0287
80612,1,0.8874
80613,0,0.079
80614,0,0.0742
80615,1,0.9037
80616,0,0.017
80617,0,0.0962
80618,1,0.7414
80619,0,0.1128
80620,0,0.0097
80621,0,0.0101
80622,0,0.0432
80623,0,0.2055
80624,0,0.1028
80625,0,0.3244
80626,0,0.0921
80627,0,0.2705
80628,0,0.0104
80629,0,0.0062
80630,0,0.0079
80631,0,0.1517
80632,0,0.1096
80633,0,0.0146
80634,0,0.0047
80635,0,0.077
80636,1,0.9112
80637,1,0.6013
80638,0,0.117
80639,0,0.014
80640,0,0.0074
80641,0,0.0405
80642,0,0.0228
80643,0,0.0096
80644,0,0.0276
80645,1,0.9588
80646,0,0.0043
80647,0,0.0192
80648,0,0.0819
80649,0,0.1372
80650,1,0.904
80651,0,0.0113
80652,0,0.0098
80653,0,0.0111
80654,0,0.0471
80655,1,0.9647
80656,0,0.0173
80657,0,0.0636
80658,0,0.0231
80659,1,0.9717
80660,0,0.3321
80661,0,0.0155
80662,0,0.0172
80663,0,0.0152
80664,0,0.1366
80665,1,0.9559
80666,1,0.9542
80667,0,0.0078
80668,0,0.0035
80669,0,0.4916
80670,0,0.0059
80671,0,0.0009
80672,0,0.0461
80673,0,0.1455
80674,0,0.0072
80675,0,0.0209
80676,0,0.0123
80677,0,0.0038
80678,0,0.0215
80679,0,0.0586
80680,0,0.0059
80681,0,0.0015
80682,0,0.0076
80683,0,0.007
80684,0,0.0596
80685,1,0.9837
80686,0,0.0098
80687,0,0.0236
80688,0,0.0235
80689,0,0.0136
80690,0,0.0436
80691,0,0.0067
80692,0,0.0044
80693,0,0.0085
80694,0,0.0178
80695,0,0.0019
80696,0,0.0862
80697,0,0.0095
80698,0,0.1163
80699,0,0.0017
80700,0,0.1602
80701,0,0.0468
80702,0,0.0166
80703,0,0.0043
80704,0,0.0253
80705,0,0.0363
80706,0,0.0541
80707,0,0.0176
80708,0,0.0097
80709,0,0.0107
80710,0,0.0672
80711,0,0.0659
80712,0,0.0293
80713,0,0.0108
80714,0,0.007
80715,0,0.0094
80716,0,0.0544
80717,0,0.035
80718,0,0.0149
80719,0,0.0043
80720,0,0.0098
80721,0,0.0026
80722,0,0.0047
80723,0,0.1288
80724,0,0.1702
80725,0,0.1566
80726,0,0.003
80727,0,0.0807
80728,0,0.0239
80729,0,0.0693
80730,0,0.029
80731,0,0.0077
80732,0,0.0359
80733,0,0.0094
80734,0,0.0388
80735,0,0.0349
80736,0,0.0211
80737,0,0.0155
80738,0,0.1849
80739,0,0.0093
80740,0,0.0345
80741,0,0.013
80742,0,0.0009
80743,0,0.0053
80744,0,0.0116
80745,0,0.0095
80746,0,0.0234
80747,0,0.0034
80748,0,0.0379
80749,0,0.0056
80750,0,0.0765
80751,0,0.1934
80752,0,0.0115
80753,0,0.2516
80754,0,0.0107
80755,0,0.0197
80756,0,0.0705
80757,0,0.1787
80758,0,0.0634
80759,0,0.0216
80760,0,0.3245
80761,0,0.0203
80762,0,0.0496
80763,0,0.0292
80764,0,0.0235
80765,0,0.0147
80766,0,0.0292
80767,0,0.0138
80768,0,0.0042
80769,0,0.0263
80770,0,0.0387
80771,0,0.092
80772,1,0.8949
80773,0,0.1205
80774,0,0.0055
80775,0,0.0216
80776,0,0.0291
80777,0,0.0668
80778,0,0.0078
80779,0,0.0248
80780,0,0.0062
80781,0,0.0305
80782,0,0.0083
80783,0,0.2643
80784,0,0.0525
80785,0,0.0224
80786,0,0.0129
80787,1,0.9926
80788,0,0.0166
80789,0,0.0549
80790,0,0.0431
80791,0,0.0035
80792,0,0.0075
80793,0,0.0214
80794,0,0.0072
80795,0,0.0138
80796,0,0.1652
80797,0,0.0504
80798,0,0.0023
80799,0,0.0458
80800,0,0.0176
80801,0,0.0309
80802,0,0.0113
80803,0,0.0254
80804,0,0.0053
80805,0,0.0149
80806,0,0.0041
80807,0,0.0062
80808,0,0.0203
80809,0,0.0695
80810,0,0.0099
80811,0,0.0148
80812,0,0.0023
80813,0,0.027
80814,0,0.0142
80815,0,0.0854
80816,0,0.022
80817,0,0.1641
80818,0,0.0105
80819,0,0.0065
80820,0,0.0716
80821,0,0.0321
80822,0,0.0117
80823,1,0.9925
80824,0,0.1136
80825,0,0.1527
80826,0,0.0237
80827,0,0.0119
80828,0,0.0025
80829,0,0.0085
80830,0,0.1118
80831,0,0.0085
80832,1,0.9747
80833,0,0.0507
80834,0,0.0046
80835,0,0.0284
80836,0,0.0487
80837,0,0.0053
80838,0,0.1747
80839,0,0.0506
80840,0,0.0026
80841,0,0.0111
80842,0,0.0154
80843,0,0.0057
80844,0,0.0166
80845,0,0.0152
80846,0,0.3702
80847,0,0.0058
80848,0,0.0052
80849,0,0.0175
80850,0,0.1827
80851,0,0.0283
80852,0,0.1775
80853,0,0.0727
80854,0,0.0191
80855,0,0.0055
80856,0,0.0476
80857,0,0.2502
80858,0,0.1057
80859,1,0.9402
80860,0,0.0182
80861,0,0.1442
80862,0,0.0497
80863,0,0.4752
80864,1,0.9424
80865,0,0.0102
80866,0,0.0012
80867,0,0.011
80868,1,0.9666
80869,0,0.0101
80870,0,0.0341
80871,0,0.004
80872,0,0.0217
80873,0,0.009
80874,1,0.9657
80875,0,0.3182
80876,0,0.0096
80877,1,0.9301
80878,1,0.8133
80879,0,0.038
80880,0,0.0277
80881,1,0.9742
80882,0,0.0011
80883,0,0.0711
80884,0,0.004
80885,0,0.0077
80886,0,0.003
80887,0,0.0046
80888,0,0.0264
80889,0,0.0065
80890,0,0.0388
80891,0,0.0644
80892,1,0.9872
80893,0,0.0078
80894,0,0.0125
80895,0,0.0132
80896,0,0.0056
80897,0,0.0417
80898,0,0.0085
80899,0,0.1338
80900,0,0.0048
80901,0,0.0119
80902,0,0.0289
80903,0,0.0097
80904,0,0.0031
80905,0,0.0018
80906,0,0.0636
80907,1,0.6132
80908,0,0.0413
80909,0,0.3087
80910,0,0.0184
80911,0,0.0044
80912,0,0.0134
80913,0,0.0232
80914,0,0.0074
80915,1,0.973
80916,0,0.0098
80917,0,0.0102
80918,0,0.0046
80919,0,0.0766
80920,0,0.0105
80921,0,0.0222
80922,0,0.0657
80923,0,0.0134
80924,0,0.0191
80925,0,0.0245
80926,0,0.033
80927,0,0.0547
80928,0,0.0069
80929,0,0.0357
80930,0,0.154
80931,1,0.9765
80932,0,0.1281
80933,0,0.0125
80934,0,0.0072
80935,0,0.0217
80936,1,0.9746
80937,0,0.2658
80938,0,0.0087
80939,0,0.038
80940,0,0.0382
80941,0,0.0623
80942,0,0.0378
80943,0,0.0924
80944,0,0.0165
80945,0,0.0207
80946,0,0.0061
80947,1,0.9622
80948,0,0.0062
80949,0,0.0683
80950,0,0.0095
80951,1,0.9735
80952,0,0.117
80953,0,0.0108
80954,0,0.0043
80955,0,0.0173
80956,0,0.0021
80957,0,0.0207
80958,0,0.1328
80959,0,0.0139
80960,1,0.9355
80961,0,0.0145
80962,0,0.0367
80963,0,0.0075
80964,0,0.075
80965,0,0.0159
80966,0,0.0386
80967,0,0.0386
80968,0,0.0118
80969,0,0.0071
80970,0,0.0286
80971,1,0.9543
80972,0,0.4301
80973,0,0.0085
80974,0,0.0695
80975,0,0.0446
80976,0,0.0312
80977,0,0.0289
80978,0,0.0114
80979,0,0.0243
80980,0,0.0032
80981,1,0.9487
80982,0,0.0078
80983,0,0.1455
80984,0,0.0166
80985,0,0.0074
80986,0,0.0378
80987,0,0.1817
80988,0,0.0575
80989,0,0.0189
80990,0,0.015
80991,0,0.0272
80992,0,0.0074
80993,0,0.0006
80994,0,0.4027
80995,0,0.0089
80996,0,0.1086
80997,1,0.9974
80998,0,0.0147
80999,0,0.2336
81000,0,0.0431
81001,0,0.1555
81002,0,0.0504
81003,0,0.0146
81004,0,0.0898
81005,0,0.0042
81006,0,0.0209
81007,0,0.0011
81008,0,0.0609
81009,0,0.0649
81010,0,0.3185
81011,0,0.2761
81012,0,0.0262
81013,0,0.0133
81014,0,0.0072
81015,0,0.0193
81016,0,0.0738
81017,0,0.0109
81018,0,0.0659
81019,0,0.0118
81020,0,0.0524
81021,1,0.9408
81022,0,0.0143
81023,0,0.2367
81024,0,0.0566
81025,0,0.0527
81026,0,0.0325
81027,0,0.0388
81028,1,0.903
81029,0,0.0212
81030,0,0.0205
81031,0,0.0483
81032,0,0.1267
81033,0,0.0253
81034,1,0.9468
81035,0,0.008
81036,0,0.0353
81037,1,0.9246
81038,0,0.0265
81039,0,0.0207
81040,0,0.0085
81041,0,0.0129
81042,1,0.9227
81043,0,0.0014
81044,0,0.0084
81045,0,0.0079
81046,0,0.1107
81047,0,0.0215
81048,0,0.0123
81049,0,0.0333
81050,0,0.0296
81051,0,0.0056
81052,0,0.0626
81053,0,0.0015
81054,0,0.0171
81055,0,0.0149
81056,0,0.0308
81057,0,0.2658
81058,0,0.1198
81059,0,0.0015
81060,0,0.0238
81061,0,0.3078
81062,0,0.0151
81063,0,0.0838
81064,1,0.9841
81065,0,0.0121
81066,1,0.8812
81067,0,0.0138
81068,0,0.0081
81069,1,0.9572
81070,0,0.0255
81071,0,0.0106
81072,0,0.0118
81073,0,0.098
81074,0,0.0104
81075,0,0.0299
81076,0,0.0447
81077,0,0.0054
81078,0,0.0075
81079,0,0.0279
81080,0,0.0229
81081,0,0.2264
81082,0,0.0329
81083,0,0.3991
81084,0,0.0012
81085,1,0.9767
81086,0,0.017
81087,0,0.016
81088,0,0.0584
81089,0,0.0242
81090,0,0.0232
81091,0,0.0098
81092,0,0.0019
81093,0,0.0083
81094,0,0.0093
81095,0,0.0237
81096,0,0.0009
81097,0,0.0232
81098,0,0.0686
81099,0,0.0276
81100,0,0.0045
81101,0,0.0105
81102,0,0.0455
81103,0,0.0013
81104,0,0.0069
81105,0,0.0131
81106,0,0.003
81107,0,0.0448
81108,0,0.0054
81109,0,0.0476
81110,0,0.0276
81111,0,0.0073
81112,0,0.0033
81113,0,0.2904
81114,0,0.0098
81115,0,0.0041
81116,0,0.0214
81117,0,0.0061
81118,0,0.0525
81119,0,0.0306
81120,1,0.9908
81121,0,0.0234
81122,0,0.1
81123,0,0.0027
81124,0,0.0227
81125,0,0.1784
81126,0,0.0162
81127,1,0.9629
81128,1,0.9383
81129,0,0.0212
81130,0,0.0323
81131,0,0.0076
81132,0,0.0026
81133,0,0.0022
81134,0,0.0808
81135,0,0.0548
81136,1,0.9861
81137,0,0.0175
81138,0,0.0532
81139,0,0.0102
81140,0,0.0655
81141,0,0.0093
81142,0,0.3379
81143,0,0.0186
81144,0,0.0219
81145,0,0.0118
81146,1,0.9698
81147,1,0.9478
81148,0,0.0085
81149,0,0.0631
81150,0,0.002
81151,0,0.0087
81152,0,0.0031
81153,0,0.1469
81154,0,0.0018
81155,0,0.111
81156,0,0.0166
81157,0,0.0678
81158,0,0.035
81159,0,0.0626
81160,0,0.0184
81161,1,0.9368
81162,0,0.089
81163,0,0.0484
81164,1,0.8737
81165,0,0.0446
81166,1,0.9852
81167,0,0.0315
81168,0,0.0063
81169,0,0.0321
81170,1,0.5809
81171,0,0.0093
81172,0,0.0153
81173,0,0.0225
81174,0,0.0221
81175,0,0.0535
81176,0,0.0031
81177,0,0.0932
81178,0,0.0624
81179,0,0.206
81180,0,0.0369
81181,0,0.0113
81182,0,0.0474
81183,1,0.9271
81184,0,0.0113
81185,0,0.0244
81186,0,0.0227
81187,0,0.014
81188,0,0.0329
81189,0,0.0318
81190,0,0.0304
81191,0,0.0075
81192,0,0.1256
81193,0,0.0039
81194,0,0.0177
81195,0,0.0087
81196,0,0.0036
81197,0,0.0533
81198,0,0.0042
81199,0,0.0199
81200,0,0.0164
81201,0,0.0955
81202,1,0.9543
81203,0,0.0732
81204,0,0.0489
81205,1,0.9763
81206,0,0.0138
81207,0,0.013
81208,0,0.016
81209,0,0.0126
81210,0,0.0471
81211,0,0.0055
81212,0,0.0065
81213,0,0.0097
81214,0,0.007
81215,0,0.0201
81216,0,0.0154
81217,1,0.7756
81218,1,0.9669
81219,1,0.9718
81220,0,0.0476
81221,0,0.0509
81222,0,0.0013
81223,0,0.0627
81224,0,0.0361
81225,0,0.017
81226,0,0.07
81227,0,0.0205
81228,0,0.0026
81229,0,0.0132
81230,0,0.0145
81231,0,0.1579
81232,0,0.0183
81233,0,0.016
81234,0,0.0769
81235,0,0.0649
81236,0,0.0159
81237,0,0.0105
81238,0,0.0145
81239,1,0.9667
81240,0,0.0015
81241,0,0.0057
81242,0,0.0449
81243,0,0.0257
81244,0,0.0067
81245,0,0.1041
81246,0,0.0527
81247,1,0.8337
81248,0,0.0136
81249,0,0.0771
81250,0,0.157
81251,0,0.0033
81252,0,0.0184
81253,0,0.0428
81254,0,0.2479
81255,0,0.1202
81256,1,0.9428
81257,0,0.0314
81258,0,0.0104
81259,0,0.0253
81260,0,0.033
81261,0,0.0449
81262,0,0.0509
81263,0,0.0677
81264,0,0.0227
81265,0,0.0121
81266,1,0.5131
81267,0,0.0076
81268,0,0.0181
81269,0,0.1208
81270,0,0.0016
81271,1,0.8749
81272,0,0.0095
81273,0,0.0068
81274,0,0.06
81275,0,0.0145
81276,0,0.088
81277,0,0.2907
81278,0,0.0503
81279,0,0.1177
81280,0,0.1564
81281,1,0.8571
81282,0,0.0462
81283,0,0.0293
81284,0,0.0442
81285,0,0.2019
81286,0,0.0466
81287,0,0.4151
81288,0,0.0054
81289,0,0.0081
81290,0,0.1289
81291,0,0.0079
81292,0,0.0099
81293,0,0.057
81294,0,0.0087
81295,1,0.7685
81296,0,0.0131
81297,0,0.0324
81298,0,0.0155
81299,0,0.0227
81300,0,0.034
81301,0,0.0187
81302,0,0.0083
81303,0,0.0631
81304,0,0.0239
81305,0,0.0031
81306,0,0.0195
81307,0,0.0163
81308,0,0.0082
81309,0,0.0019
81310,0,0.0744
81311,0,0.037
81312,0,0.008
81313,0,0.0068
81314,0,0.0161
81315,0,0.0534
81316,0,0.2513
81317,0,0.0589
81318,0,0.0251
81319,0,0.0235
81320,1,0.797
81321,0,0.041
81322,0,0.0439
81323,0,0.0257
81324,0,0.0123
81325,0,0.0017
81326,0,0.008
81327,0,0.0356
81328,1,0.9732
81329,0,0.0859
81330,0,0.0283
81331,0,0.0011
81332,0,0.0224
81333,0,0.0958
81334,1,0.7285
81335,0,0.0082
81336,0,0.0018
81337,0,0.0212
81338,0,0.0135
81339,0,0.0131
81340,0,0.0087
81341,0,0.0136
81342,0,0.0222
